;retornos;var;es;market
2022-12-142;0.006778959;0.041250996;0.042307194;D3
2022-12-152;0.01585777;0.044947753;0.046111133;D3
2022-12-162;-0.008608411;0.050083352;0.051400682;D3
2022-12-192;0.005881725;0.049401523;0.050698205;D3
2022-12-202;0.002630748;0.060602434;0.062253788;D3
2022-12-212;0.001988776;0.0688106;0.070740088;D3
2022-12-222;0.000948819;0.058942106;0.060539157;D3
2022-12-232;0.004126595;0.055808892;0.057305063;D3
2022-12-272;0.001895626;0.05581899;0.057315492;D3
2022-12-282;0.009502849;0.049290236;0.050583706;D3
2022-12-292;-0.002738737;0.038179403;0.039378217;D3
2022-12-302;-0.009914996;0.046891116;0.048106962;D3
2023-01-032;0.003257482;0.048588086;0.049854459;D3
2023-01-042;0.01805393;0.044233423;0.045370388;D3
2023-01-052;0.0118828;0.055669681;0.057154897;D3
2023-01-062;-0.010217983;0.050396298;0.051717013;D3
2023-01-092;-0.006820757;0.051847541;0.053212709;D3
2023-01-102;-0.000709955;0.054174002;0.055611556;D3
2023-01-112;-0.003457335;0.047337415;0.048565521;D3
2023-01-122;0.0040733;0.044521656;0.045666599;D3
2023-01-132;-0.001231689;0.044395684;0.045536936;D3
2023-01-172;0.016705533;0.040524291;0.041555105;D3
2023-01-182;0.024411036;0.04265478;0.043745948;D3
2023-01-192;0.009519988;0.047697161;0.048936195;D3
2023-01-202;-0.014206063;0.047512909;0.048746336;D3
2023-01-232;-0.011753201;0.04693728;0.048153483;D3
2023-01-242;-0.007122857;0.045261969;0.046428608;D3
2023-01-252;-0.001148344;0.04269916;0.043791739;D3
2023-01-262;-0.002070477;0.040503201;0.041532901;D3
2023-01-272;-0.006742774;0.038922841;0.039908;D3
2023-01-302;-0.00373138;0.033623164;0.034463468;D3
2023-01-312;-0.010948256;0.03650166;0.037421546;D3
2023-02-012;-0.003086954;0.035687707;0.036584727;D3
2023-02-022;-0.013083152;0.031934722;0.032730821;D3
2023-02-032;0.009823926;0.032276817;0.033084073;D3
2023-02-062;0.00888665;0.032273205;0.033078889;D3
2023-02-072;-0.012729654;0.02987142;0.030613782;D3
2023-02-082;0.008799926;0.029706048;0.030443822;D3
2023-02-092;0.010735028;0.029617823;0.03035397;D3
2023-02-102;-0.010322258;0.034297606;0.035157919;D3
2023-02-132;-0.007969712;0.041589971;0.042651614;D3
2023-02-142;0.000299579;0.038882323;0.039866964;D3
2023-02-152;-0.019910371;0.036511482;0.037430251;D3
2023-02-162;-0.020383821;0.038315295;0.03928465;D3
2023-02-172;0.012339428;0.035966779;0.036870962;D3
2023-02-212;0.018243146;0.033518031;0.03435586;D3
2023-02-222;0.011306842;0.037924194;0.038881671;D3
2023-02-232;0.008097117;0.035373494;0.036261434;D3
2023-02-242;0.009148283;0.032585066;0.033398319;D3
2023-02-272;0.004708966;0.03393431;0.034783231;D3
2023-02-282;0.00751179;0.032476501;0.0332867;D3
2023-03-012;0.0049683;0.03041885;0.031175031;D3
2023-03-022;-0.005580981;0.030607937;0.031368873;D3
2023-03-032;-0.004979543;0.034849518;0.0357228;D3
2023-03-062;0.001110636;0.030721616;0.031485357;D3
2023-03-072;0.013697491;0.029280672;0.030007081;D3
2023-03-082;0.000712512;0.031310585;0.032089655;D3
2023-03-092;0.012309436;0.026791229;0.027454283;D3
2023-03-102;0.006962812;0.028804883;0.029519041;D3
2023-03-132;0.000719871;0.028609516;0.029318671;D3
2023-03-142;-0.008173027;0.029835925;0.030576605;D3
2023-03-152;-0.014566813;0.029650718;0.030386614;D3
2023-03-162;-0.02741948;0.028497708;0.029204;D3
2023-03-172;0.002987511;0.02850353;0.029209971;D3
2023-03-202;-0.014852026;0.028262919;0.028963221;D3
2023-03-212;0.012185626;0.027375066;0.028053261;D3
2023-03-222;0.028440967;0.03144894;0.032233368;D3
2023-03-232;0.00230334;0.032412571;0.033226422;D3
2023-03-242;-0.011240984;0.027563438;0.028257786;D3
2023-03-272;0.002963198;0.035030657;0.035915027;D3
2023-03-282;-0.002879762;0.034756936;0.035634514;D3
2023-03-292;-0.005878835;0.033972805;0.034832491;D3
2023-03-302;0.000770272;0.034066621;0.034924661;D3
2023-03-312;-0.015333531;0.03279169;0.033617641;D3
2023-04-032;-0.004604929;0.031843467;0.032640498;D3
2023-04-042;0.004434118;0.031212551;0.03199364;D3
2023-04-052;0.004518115;0.030381748;0.031141696;D3
2023-04-062;-0.002059173;0.029534969;0.030270983;D3
2023-04-102;-0.002827446;0.030388324;0.031146021;D3
2023-04-112;0.011799587;0.028805452;0.029521235;D3
2023-04-122;0.013664214;0.031079715;0.031854957;D3
2023-04-132;-0.008209725;0.030727753;0.031492869;D3
2023-04-142;0.001686374;0.027285915;0.027965349;D3
2023-04-172;0.005649419;0.033346598;0.034181688;D3
2023-04-182;0.002878807;0.03274788;0.033566976;D3
2023-04-192;0.02632556;0.028523246;0.029231556;D3
2023-04-202;0.022401852;0.034580689;0.035447431;D3
2023-04-212;-0.008009324;0.037363475;0.038307663;D3
2023-04-242;-0.004126905;0.029206974;0.029934349;D3
2023-04-252;0.005821679;0.03437872;0.035241019;D3
2023-04-262;0.004928806;0.036137608;0.03704681;D3
2023-04-272;0.005793706;0.031248423;0.03202685;D3
2023-04-282;-0.013626764;0.034448682;0.035311636;D3
2023-05-012;-0.001691388;0.034851862;0.035725429;D3
2023-05-022;0.014275257;0.030695923;0.031463689;D3
2023-05-032;0.008658256;0.036565373;0.037490975;D3
2023-05-042;0.000438516;0.037918655;0.038880324;D3
2023-05-052;0.00130173;0.030291586;0.031048507;D3
2023-05-082;0.003558244;0.035228269;0.036114399;D3
2023-05-092;-0.007468952;0.036163366;0.037073803;D3
2023-05-102;0.001175186;0.030447662;0.031207188;D3
2023-05-112;0.010624254;0.031546874;0.032334285;D3
2023-05-122;-0.009889793;0.032499701;0.03331165;D3
2023-05-152;-0.003610157;0.029228865;0.029956018;D3
2023-05-162;0.010402401;0.029054519;0.029776248;D3
2023-05-172;-0.004743153;0.029748567;0.030487688;D3
2023-05-182;-0.049722131;0.028054765;0.028750172;D3
2023-05-192;-0.013817115;0.027488838;0.028169717;D3
2023-05-222;0.005814982;0.027885128;0.028575958;D3
2023-05-232;-0.005834068;0.027014028;0.027682758;D3
2023-05-242;0.013569861;0.026424085;0.027078728;D3
2023-05-252;-0.024586807;0.026603982;0.027262697;D3
2023-05-262;-0.010914976;0.023820082;0.024409617;D3
2023-05-302;-0.002985415;0.026609629;0.027268236;D3
2023-05-312;0.004415757;0.027004139;0.027672988;D3
2023-06-012;0.001303929;0.024766936;0.025379787;D3
2023-06-022;-0.000606064;0.025719271;0.026355633;D3
2023-06-052;-0.001987635;0.026257608;0.026907349;D3
2023-06-062;-0.000104046;0.024870427;0.025485627;D3
2023-06-072;-0.001404828;0.025054153;0.025674247;D3
2023-06-082;0.009230517;0.02550956;0.026140745;D3
2023-06-092;-0.001716937;0.030038944;0.030784994;D3
2023-06-122;-0.009654266;0.029372863;0.030101666;D3
2023-06-132;-0.000295575;0.0276054;0.028289033;D3
2023-06-142;-0.00314332;0.029089041;0.029810501;D3
2023-06-152;-0.018770579;0.028669664;0.029380366;D3
2023-06-162;0.004885777;0.027082595;0.027752979;D3
2023-06-202;0.007530923;0.027516176;0.028197513;D3
2023-06-212;0.008605732;0.030232866;0.030983824;D3
2023-06-222;-0.00766496;0.032424404;0.033232754;D3
2023-06-232;0.009201071;0.030518492;0.031276866;D3
2023-06-262;0.00278828;0.030236544;0.030987595;D3
2023-06-272;-0.012853028;0.030768568;0.031533451;D3
2023-06-282;-0.001763902;0.029371181;0.03009987;D3
2023-06-292;-0.004118376;0.028602881;0.029311861;D3
2023-06-302;0.003957056;0.028743784;0.029456368;D3
2023-07-052;-0.010350546;0.027942634;0.028634783;D3
2023-07-062;0.002351767;0.027290835;0.027966467;D3
2023-07-072;-0.004511538;0.027250721;0.02792534;D3
2023-07-102;-0.006150201;0.024417226;0.025021196;D3
2023-07-112;-0.010804112;0.027224976;0.027898945;D3
2023-07-122;0.013967423;0.02751164;0.028192857;D3
2023-07-132;-0.014191359;0.025206123;0.025829579;D3
2023-07-142;0.001685707;0.023797955;0.024386728;D3
2023-07-172;-0.013758376;0.027515086;0.02819639;D3
2023-07-182;-0.004011622;0.026406734;0.027060118;D3
2023-07-192;-0.004875503;0.02460088;0.025209373;D3
2023-07-202;-0.005744875;0.026248815;0.026898851;D3
2023-07-212;0.00369612;0.026035641;0.026680015;D3
2023-07-242;-0.007841995;0.02992636;0.030669545;D3
2023-07-252;-0.008144781;0.030200697;0.030950917;D3
2023-07-262;0.004393161;0.028143843;0.028841169;D3
2023-07-272;0.009866028;0.029114604;0.02983673;D3
2023-07-282;-0.001052288;0.029115107;0.029837232;D3
2023-07-312;-0.006443749;0.033331451;0.034163887;D3
2023-08-012;-0.000569168;0.032801703;0.03362005;D3
2023-08-022;-0.002385795;0.030520783;0.031279308;D3
2023-08-032;-0.010605009;0.031465201;0.032249411;D3
2023-08-042;0.004267812;0.035772111;0.036674542;D3
2023-08-072;0.00123267;0.031231647;0.03201058;D3
2023-08-082;-0.008138838;0.031128725;0.031904163;D3
2023-08-092;-0.002644268;0.035454382;0.03634578;D3
2023-08-102;0.002995902;0.032629632;0.033448105;D3
2023-08-112;-0.007092366;0.02754952;0.028235638;D3
2023-08-142;-0.001301138;0.032809113;0.033632661;D3
2023-08-152;0.004948694;0.031988793;0.032790235;D3
2023-08-162;0.001791551;0.02776537;0.0284568;D3
2023-08-172;-0.007305348;0.02972746;0.030468188;D3
2023-08-182;-0.008201007;0.029851932;0.030596455;D3
2023-08-212;-0.003888329;0.028185105;0.028888351;D3
2023-08-222;0.000181212;0.029334583;0.030066791;D3
2023-08-232;-0.007890407;0.028987679;0.029709111;D3
2023-08-242;0.019010701;0.027555733;0.028239578;D3
2023-08-252;-0.008567347;0.031283613;0.032063061;D3
2023-08-282;-0.004370853;0.037670108;0.038623283;D3
2023-08-292;-0.003276843;0.035619043;0.036516068;D3
2023-08-302;-0.001939639;0.033487123;0.034327901;D3
2023-08-312;-0.007080415;0.035059331;0.035943101;D3
2023-09-012;-0.007199438;0.033470267;0.034310458;D3
2023-09-052;0.009735791;0.031193653;0.031975109;D3
2023-09-062;0.001049089;0.031618328;0.032408324;D3
2023-09-072;0.001848441;0.030833344;0.031601605;D3
2023-09-082;0.001411236;0.030532525;0.031292256;D3
2023-09-112;-0.003969155;0.031005327;0.031778117;D3
2023-09-122;0.004508875;0.029780458;0.030520709;D3
2023-09-132;0.001066333;0.028879029;0.029596346;D3
2023-09-142;0.002218831;0.030089631;0.030837634;D3
2023-09-152;0.00729396;0.029862117;0.030607014;D3
2023-09-182;-0.002143776;0.028361795;0.029066639;D3
2023-09-192;0.007683266;0.032890721;0.033713907;D3
2023-09-202;0.007178;0.030367508;0.031123386;D3
2023-09-212;0.003182386;0.028021792;0.028716778;D3
2023-09-222;-0.003831877;0.037800004;0.038754313;D3
2023-09-252;0.000467102;0.038122002;0.039088183;D3
2023-09-262;0.009162154;0.034250887;0.0351104;D3
2023-09-272;-0.00367134;0.036681321;0.037607296;D3
2023-09-282;-0.010258401;0.03433743;0.035198322;D3
2023-09-292;0.008809492;0.037319188;0.038260865;D3
2023-10-022;-0.008768702;0.036987904;0.037920053;D3
2023-10-032;0.00251042;0.033568942;0.034409416;D3
2023-10-042;0.005603083;0.033717623;0.034562693;D3
2023-10-052;0.008176859;0.040369368;0.041396432;D3
2023-10-062;-0.008269343;0.036950008;0.037883874;D3
2023-10-092;-0.012313487;0.033733266;0.034580898;D3
2023-10-102;0.002504155;0.035920599;0.036825477;D3
2023-10-112;0.003337086;0.034164061;0.035020315;D3
2023-10-122;0.001756186;0.031480945;0.032265351;D3
2023-10-132;0.003056171;0.032000923;0.032799361;D3
2023-10-162;0.001384416;0.031210902;0.031989005;D3
2023-10-172;-0.000634704;0.027998446;0.028693361;D3
2023-10-182;-0.001578716;0.033632037;0.034473319;D3
2023-10-192;0.010365001;0.032741558;0.033559598;D3
2023-10-202;0.007714872;0.02884477;0.029560667;D3
2023-10-232;0.011614183;0.030754843;0.031520759;D3
2023-10-242;-0.015679813;0.03199372;0.032791531;D3
2023-10-252;0.011843689;0.031068778;0.03184198;D3
2023-10-262;0.009397935;0.030514486;0.031275876;D3
2023-10-272;0.0012501;0.031807359;0.032601307;D3
2023-10-302;-0.002520918;0.039381533;0.040381078;D3
2023-10-312;-0.007895569;0.035399226;0.036288148;D3
2023-11-012;-0.00230548;0.032291372;0.033096728;D3
2023-11-022;-0.008560985;0.035172941;0.036055319;D3
2023-11-032;0.007156159;0.033053856;0.033879545;D3
2023-11-062;-0.006496677;0.030410433;0.031166368;D3
2023-11-072;0.002536356;0.031325445;0.032105097;D3
2023-11-082;0.007796209;0.030594274;0.031354748;D3
2023-11-092;0.0011594;0.028697257;0.029408725;D3
2023-11-102;-0.00610491;0.028925709;0.029642998;D3
2023-11-132;0.004202936;0.028599419;0.029308336;D3
2023-11-142;-0.013339168;0.02748725;0.028167865;D3
2023-11-152;-0.000278618;0.027307316;0.027983374;D3
2023-11-162;-0.016483769;0.027239839;0.027914189;D3
2023-11-172;0.005946112;0.027652684;0.028338405;D3
2023-11-202;-0.014282168;0.029080775;0.029803851;D3
2023-11-212;0.008532585;0.028175454;0.028874435;D3
2023-11-222;-0.000519342;0.027474934;0.028155754;D3
2023-11-272;0.009557845;0.027904531;0.028596028;D3
2023-11-282;0.001983694;0.027309093;0.027985372;D3
2023-11-292;0.002073807;0.026616082;0.027274901;D3
2023-11-302;-0.003620413;0.026656396;0.027317253;D3
2023-12-012;-0.003507598;0.02637063;0.027023798;D3
2023-12-042;-0.002191642;0.025880039;0.026520659;D3
2023-12-052;-0.001562217;0.025839951;0.026479404;D3
2023-12-062;0.0100124;0.025602988;0.026238316;D3
2023-12-072;-0.007280215;0.025303512;0.025930567;D3
2023-12-082;-0.001240772;0.026367049;0.027020144;D3
2023-12-112;-0.008241397;0.027852903;0.028544017;D3
2023-12-122;0.004247871;0.026836113;0.027501039;D3
2023-12-132;-0.009700928;0.026414105;0.027068747;D3
2023-12-142;0.010659308;0.027044354;0.027714393;D3
2023-12-152;-0.007351866;0.026353926;0.027006354;D3
2023-12-182;-0.006186078;0.029856429;0.030602044;D3
2023-12-192;0.001389062;0.027927513;0.028621273;D3
2023-12-202;0.006400334;0.026408194;0.027062774;D3
2023-12-212;0.004720082;0.028119178;0.028816514;D3
2023-12-222;-0.004503914;0.027303717;0.027980083;D3
2023-12-262;-0.004081282;0.025964964;0.026607535;D3
2023-12-272;-0.002382459;0.026688852;0.027349457;D3
2023-12-282;0.002968478;0.026427701;0.027082021;D3
2023-12-292;-0.003468843;0.025513367;0.026144685;D3
2019-01-023;-0.029475408;27.66186115;Inf;D4
2019-01-033;0.017520577;0.11329821;0.116535969;D4
2019-01-043;-0.017655149;0.136674052;0.141680143;D4
2019-01-073;-0.002908942;0.06134012;0.062830158;D4
2019-01-083;0.001819964;0.02320885;0.02379647;D4
2019-01-093;0.006579244;0.039568482;0.040479732;D4
2019-01-103;-0.013984784;0.036257926;0.037140414;D4
2019-01-113;0.003190149;0.021658708;0.022140569;D4
2019-01-143;0.010099737;0.028330624;0.028994159;D4
2019-01-153;-0.003995406;0.028670679;0.02932881;D4
2019-01-163;0.00524418;0.022489476;0.023006387;D4
2019-01-173;-0.010371023;0.023207463;0.023732668;D4
2019-01-183;-0.00296081;0.02645647;0.027066683;D4
2019-01-223;0.004946329;0.021212156;0.021693972;D4
2019-01-233;-0.012409215;0.022472044;0.022985953;D4
2019-01-243;-0.001463654;0.023540517;0.024078335;D4
2019-01-253;-0.004689573;0.022404901;0.022916905;D4
2019-01-283;-0.011447361;0.022540179;0.02305483;D4
2019-01-293;0.000355882;0.022434454;0.022947016;D4
2019-01-303;0.002144069;0.021912802;0.022412909;D4
2019-01-313;0.003580955;0.02311052;0.023638979;D4
2019-02-013;0.009370879;0.024657973;0.025223241;D4
2019-02-043;-0.004205233;0.023617376;0.024157838;D4
2019-02-053;1.93E-05;0.022250542;0.022758666;D4
2019-02-063;-0.00766098;0.0234758;0.024012887;D4
2019-02-073;0.004245245;0.022199544;0.022706482;D4
2019-02-083;-0.007133217;0.023630797;0.024171564;D4
2019-02-113;0.002964243;0.022151402;0.022657213;D4
2019-02-123;-0.005113764;0.024489806;0.025051085;D4
2019-02-133;-0.004775237;0.021185086;0.021664512;D4
2019-02-143;0.00405751;0.023173722;0.023703738;D4
2019-02-153;0.001710107;0.021173908;0.021655469;D4
2019-02-193;-0.007018344;0.022258008;0.022766462;D4
2019-02-203;0.006223454;0.020415011;0.020876966;D4
2019-02-213;0.00207617;0.022014355;0.022517133;D4
2019-02-223;-0.001090541;0.019925632;0.020378481;D4
2019-02-253;0.003913832;0.021279676;0.02176498;D4
2019-02-263;-0.004427258;0.019725112;0.020174167;D4
2019-02-273;-0.000446372;0.020942201;0.02141958;D4
2019-02-283;0.007652264;0.019328221;0.019768496;D4
2019-03-013;7.13E-05;0.020665022;0.021136125;D4
2019-03-043;0.004818046;0.019255534;0.019692861;D4
2019-03-053;0.001844193;0.020313963;0.020777036;D4
2019-03-063;0.007629747;0.019076637;0.019510798;D4
2019-03-073;0.01191821;0.020138523;0.02059757;D4
2019-03-083;-0.003974981;0.018911249;0.019341981;D4
2019-03-113;-0.008481511;0.021666209;0.022160679;D4
2019-03-123;0.004486201;0.019286889;0.01972631;D4
2019-03-133;0.000287563;0.022384578;0.022895878;D4
2019-03-143;-0.003117639;0.01906966;0.019504172;D4
2019-03-153;0.001614173;0.021647696;0.022141723;D4
2019-03-183;-0.001077835;0.01920222;0.019639772;D4
2019-03-193;0.001273306;0.021264813;0.021749912;D4
2019-03-203;0.007654121;0.018805833;0.019234363;D4
2019-03-213;-0.015586245;0.021079752;0.02156065;D4
2019-03-223;0.007148576;0.018837806;0.019264476;D4
2019-03-253;0.00016894;0.020645784;0.021116651;D4
2019-03-263;-0.004387002;0.020916976;0.021383131;D4
2019-03-273;0.004186472;0.023738109;0.024273721;D4
2019-03-283;0.00188594;0.020393159;0.020849135;D4
2019-03-293;-0.0083444;0.022059615;0.022560704;D4
2019-04-013;-0.012142598;0.021442915;0.021916649;D4
2019-04-023;0.003597831;0.021811987;0.022304892;D4
2019-04-033;-0.00292006;0.02031667;0.020766532;D4
2019-04-043;0.006091367;0.021653351;0.022146106;D4
2019-04-053;-8.87E-05;0.019830959;0.020278074;D4
2019-04-083;-0.00576224;0.020852201;0.021325667;D4
2019-04-093;-5.72E-05;0.019616185;0.020060902;D4
2019-04-103;-0.003701056;0.02065872;0.021129099;D4
2019-04-113;-0.000274461;0.019162435;0.019597773;D4
2019-04-123;-0.000984351;0.020424891;0.02088966;D4
2019-04-153;0.004792127;0.019105988;0.019540899;D4
2019-04-163;-0.004637279;0.020294425;0.020751911;D4
2019-04-173;-0.015038538;0.018966762;0.019398581;D4
2019-04-183;-0.008524685;0.020049213;0.020504342;D4
2019-04-223;0.003037887;0.020093413;0.020548818;D4
2019-04-233;-0.008267951;0.019816628;0.020267683;D4
2019-04-243;0.006373699;0.019447211;0.019886679;D4
2019-04-253;0.005550243;0.020136602;0.020595627;D4
2019-04-263;0.00027524;0.019484468;0.01992337;D4
2019-04-293;-0.000930489;0.019654202;0.020100495;D4
2019-04-303;-0.00439527;0.01941463;0.019855178;D4
2019-05-013;0.000464461;0.019598813;0.02004493;D4
2019-05-023;0.005567734;0.019072534;0.019505754;D4
2019-05-033;-0.002919815;0.019682414;0.020124965;D4
2019-05-063;-0.009086708;0.022074973;0.022562112;D4
2019-05-073;0.011383206;0.019696187;0.020134693;D4
2019-05-083;0.000509745;0.0203604;0.020816073;D4
2019-05-093;0.001693978;0.020141583;0.020597107;D4
2019-05-103;0.001152186;0.020085504;0.020539651;D4
2019-05-133;0.023673176;0.019456675;0.019892287;D4
2019-05-143;-0.006748813;0.024875521;0.025439864;D4
2019-05-153;-0.008799533;0.021865021;0.022361306;D4
2019-05-163;-0.005475153;0.022204558;0.022705605;D4
2019-05-173;0.003005089;0.022339746;0.022849122;D4
2019-05-203;-0.010409936;0.022778799;0.023294449;D4
2019-05-213;-1.15E-05;0.02040396;0.020868947;D4
2019-05-223;0.00388562;0.022199246;0.022703212;D4
2019-05-233;0.016105931;0.020748038;0.021221099;D4
2019-05-243;0.011683559;0.025655117;0.026241953;D4
2019-05-283;0.007527108;0.024427095;0.024983375;D4
2019-05-293;-0.000739143;0.023621444;0.024161167;D4
2019-05-303;0.002430273;0.023452881;0.023988162;D4
2019-05-313;0.011107573;0.024187393;0.024740364;D4
2019-06-033;-0.006302035;0.021938808;0.022437368;D4
2019-06-043;-0.015437919;0.024185654;0.024739339;D4
2019-06-053;0.016179616;0.023656802;0.02419734;D4
2019-06-063;0.002857632;0.031223366;0.031950974;D4
2019-06-073;-0.002957933;0.02745858;0.028088057;D4
2019-06-103;-0.001568696;0.026857229;0.027470768;D4
2019-06-113;-0.008174024;0.027035516;0.027657267;D4
2019-06-123;0.006618399;0.027025777;0.027644626;D4
2019-06-133;-1.30E-05;0.023710954;0.024253298;D4
2019-06-143;0.002109422;0.02540382;0.025985678;D4
2019-06-173;0.006166749;0.023622313;0.024162821;D4
2019-06-183;-0.007553128;0.024781167;0.025348522;D4
2019-06-193;-0.003466644;0.022443737;0.022955321;D4
2019-06-203;-0.004037798;0.023713034;0.024253996;D4
2019-06-213;-0.00611478;0.021902659;0.022402298;D4
2019-06-243;-0.00274905;0.022661641;0.02317883;D4
2019-06-253;0.010225323;0.021143107;0.021624911;D4
2019-06-263;0.001684077;0.022097322;0.022601653;D4
2019-06-273;0.004104769;0.023554304;0.024093082;D4
2019-06-283;0.007079216;0.024523347;0.025085354;D4
2019-07-013;0.000869546;0.024757308;0.025324947;D4
2019-07-023;-0.002119426;0.024373926;0.024932402;D4
2019-07-053;-0.004728123;0.023794227;0.024338861;D4
2019-07-083;0.006495237;0.023476705;0.024013798;D4
2019-07-093;0.011707351;0.023047854;0.023574782;D4
2019-07-103;-0.009017045;0.02250073;0.023014751;D4
2019-07-113;-0.00390084;0.02218578;0.022692398;D4
2019-07-123;-0.007233762;0.02191577;0.022414688;D4
2019-07-153;-0.006473349;0.021483712;0.021973937;D4
2019-07-163;-0.003836953;0.021237523;0.021721478;D4
2019-07-173;0.004074403;0.0209973;0.021476208;D4
2019-07-183;-0.045723059;0.020950731;0.021423799;D4
2019-07-193;0.001405072;0.020535364;0.021003726;D4
2019-07-223;0.000740843;0.020457102;0.020921717;D4
2019-07-233;0.001580552;0.020086016;0.020543963;D4
2019-07-243;0.001865586;0.022460011;0.022972407;D4
2019-07-253;-0.008068598;0.019852141;0.020304653;D4
2019-07-263;-0.000528737;0.020860321;0.021335777;D4
2019-07-293;0.002717053;0.020405771;0.020870993;D4
2019-07-303;0.001827868;0.020706881;0.021178936;D4
2019-07-313;0.00969658;0.019425283;0.019867958;D4
2019-08-013;-0.015072518;0.020723955;0.021196463;D4
2019-08-023;0.002096356;0.020536831;0.021005052;D4
2019-08-053;0.028634698;0.021574948;0.022063708;D4
2019-08-063;0.008165821;0.025869473;0.02645828;D4
2019-08-073;-0.0059301;0.024303239;0.024858852;D4
2019-08-083;-0.008593638;0.023128463;0.023655265;D4
2019-08-093;0.012513413;0.024558421;0.025119262;D4
2019-08-123;0.012305262;0.028909888;0.029577072;D4
2019-08-133;-0.014443331;0.025295407;0.025873447;D4
2019-08-143;0.003212775;0.027106379;0.027730194;D4
2019-08-153;-0.009325494;0.02597419;0.026570349;D4
2019-08-163;-0.000537592;0.026808777;0.02742595;D4
2019-08-193;-0.001877172;0.025242446;0.02582089;D4
2019-08-203;0.012361594;0.025596389;0.026181357;D4
2019-08-213;-0.000178879;0.023855563;0.024401478;D4
2019-08-223;0.003947349;0.024566766;0.025125638;D4
2019-08-233;0.022089857;0.022808115;0.023329462;D4
2019-08-263;0.009698198;0.030124115;0.030822261;D4
2019-08-273;-0.001762318;0.027212871;0.027840328;D4
2019-08-283;-0.018311414;0.029627096;0.030308842;D4
2019-08-293;-0.005347823;0.029031882;0.029701444;D4
2019-08-303;0.003584241;0.02798129;0.028622723;D4
2019-09-033;0.007556284;0.025852564;0.026443375;D4
2019-09-043;-0.004585129;0.027850522;0.028479963;D4
2019-09-053;-0.013729991;0.024810856;0.025373012;D4
2019-09-063;0.004280916;0.024966864;0.025534176;D4
2019-09-093;-0.011649407;0.023780544;0.024322548;D4
2019-09-103;-0.01451435;0.024066991;0.024613156;D4
2019-09-113;0.008906897;0.022252914;0.022759694;D4
2019-09-123;0.006737614;0.023232553;0.023758207;D4
2019-09-133;-0.001502216;0.021684683;0.022179194;D4
2019-09-163;0.00489377;0.022055688;0.022557192;D4
2019-09-173;0.005828845;0.021116441;0.021596583;D4
2019-09-183;-0.001774426;0.021556066;0.022047232;D4
2019-09-193;-0.000398961;0.020492076;0.020958728;D4
2019-09-203;0.012624074;0.021005314;0.021484134;D4
2019-09-233;-0.00239918;0.024699861;0.025265985;D4
2019-09-243;0.000100454;0.024128914;0.024681467;D4
2019-09-253;-0.016735611;0.022776898;0.02329725;D4
2019-09-263;-0.00438878;0.030016757;0.030709483;D4
2019-09-273;0.004206081;0.026227949;0.026824671;D4
2019-09-303;-0.016607706;0.026854763;0.027471982;D4
2019-10-013;0.008509406;0.024880046;0.025445867;D4
2019-10-023;-0.005242619;0.030062977;0.030759962;D4
2019-10-033;0.000270314;0.023939867;0.024486258;D4
2019-10-043;-0.006311926;0.030047162;0.030739379;D4
2019-10-073;0.009275689;0.023793332;0.024337003;D4
2019-10-083;0.020142768;0.027134397;0.027754193;D4
2019-10-093;0.001468494;0.028135722;0.028782383;D4
2019-10-103;-0.010638949;0.031406781;0.032135832;D4
2019-10-113;0.002705477;0.024105228;0.024656173;D4
2019-10-143;0.000671497;0.029526791;0.030209863;D4
2019-10-153;0.000857516;0.024910104;0.025479012;D4
2019-10-163;0.00419255;0.026386031;0.026985679;D4
2019-10-173;0.00393728;0.023061326;0.023587904;D4
2019-10-183;-0.000228421;0.026140237;0.026736472;D4
2019-10-213;0.000392769;0.021748449;0.022240588;D4
2019-10-223;-0.00684909;0.024100473;0.024650802;D4
2019-10-233;-0.006766267;0.023996054;0.02454397;D4
2019-10-243;0.007282061;0.022894244;0.023417005;D4
2019-10-253;-0.003465716;0.024082628;0.024633141;D4
2019-10-283;-0.000964531;0.024777903;0.025345922;D4
2019-10-293;0.015144658;0.02221887;0.022725902;D4
2019-10-303;-0.002972515;0.028100558;0.028749768;D4
2019-10-313;0.010228312;0.02456773;0.025130743;D4
2019-11-013;-0.006289322;0.024571429;0.025134501;D4
2019-11-043;-0.012057986;0.024266768;0.02482266;D4
2019-11-053;-0.000652218;0.024945982;0.025518159;D4
2019-11-063;-0.003040419;0.02198209;0.022483921;D4
2019-11-073;0.003619504;0.023775815;0.02432001;D4
2019-11-083;0.004386848;0.022065857;0.02256966;D4
2019-11-113;0.013467114;0.022323746;0.022833599;D4
2019-11-123;0.004413959;0.025859063;0.02645337;D4
2019-11-133;0.006816496;0.0250764;0.025651775;D4
2019-11-143;0.003770512;0.022957154;0.023481944;D4
2019-11-153;0.005680327;0.024790297;0.025358788;D4
2019-11-183;0.001335788;0.024776941;0.025345111;D4
2019-11-193;4.12E-06;0.022529066;0.023043757;D4
2019-11-203;0.009992946;0.022989491;0.023515046;D4
2019-11-213;-9.88E-05;0.023129219;0.02365808;D4
2019-11-223;-0.001642987;0.021780596;0.022277724;D4
2019-11-253;-0.012015922;0.021679886;0.02217466;D4
2019-11-263;0.000950214;0.021847568;0.022346263;D4
2019-11-273;0.012121785;0.021068585;0.021549119;D4
2019-12-023;0.011968601;0.020844604;0.021319807;D4
