dts,rsv_p_1,rsv_p_2,rsv_p_3,rsv_p_4,rsv_p_5
11/08/2004,0.000211811268961914,0.000410199657685249,0.00021916062472543,5.23032866096024e-05,0.00010928183979423
12/08/2004,0.000144187252663698,0.000529132645579851,0.000220588391763714,5.88584790333925e-05,6.36089774541829e-05
13/08/2004,0.000231256394263503,0.000210371854713831,0.000110900661386179,7.4594726425978e-05,8.50737941032343e-05
16/08/2004,0.000290456797993151,0.000363702007179633,0.000213400146889917,4.16629647251176e-05,3.27680195654562e-05
17/08/2004,0.000202987317291712,0.000302808626603215,6.36762223080596e-05,3.70801944296003e-05,2.01701880727325e-05
18/08/2004,0.000393731951879764,0.000417987684623354,0.000159347990902368,5.42743413514188e-05,0.000105820588475486
19/08/2004,9.87653314352381e-05,0.000250935877615636,0.000141426611133972,5.4516917064567e-05,4.64669077530849e-05
20/08/2004,0.000130226412003631,0.000691138337590857,9.10258448464804e-05,3.91986761700356e-05,3.84284459531302e-05
23/08/2004,0.000110947705234968,8.88706535287775e-05,0.00019030559770644,8.3102734230176e-06,2.81370857416357e-05
24/08/2004,0.000143100342221061,0.000199016025165887,0.000112078465911239,2.88473409370414e-05,3.06595779367087e-05
25/08/2004,0.00152907843769974,0.000283475546165317,0.000104830576673457,2.49168769701441e-05,6.72840700087711e-05
26/08/2004,0.000453923594789166,0.000269197423711186,0.000102569322434482,1.47739565574477e-05,5.32012823855047e-05
27/08/2004,0.000111491770112817,9.41219736057845e-05,0.000100511442922344,1.31592191972441e-05,2.48220479433738e-05
30/08/2004,0.000159793913757972,6.26588693250158e-05,4.4254335754338e-05,1.24004315180474e-05,1.98005392973264e-05
31/08/2004,0.000221805073053766,0.000178206500161027,0.000118323956756349,3.47784757932007e-05,2.34939432693424e-05
01/09/2004,0.00142322029775842,0.000290291369720649,0.000261571956383488,4.9384723190513e-05,7.07764034492251e-05
02/09/2004,0.000231106068715526,0.000190875971401795,0.000133053667748883,2.4774231233598e-05,3.25407879692127e-05
03/09/2004,0.000210778878131463,0.000543110865448651,0.000167814954105154,2.158205030535e-05,3.09429269988066e-05
07/09/2004,0.000207829324030325,0.000158402375872311,8.4036518370119e-05,3.63755836271408e-05,5.01681522130434e-05
08/09/2004,0.00024920484118744,0.000154125978352226,0.000257796988282024,4.25398355760245e-05,3.04537247919488e-05
09/09/2004,7.35375944379729e-05,0.000209631359317033,0.000152379751450128,5.2261526483392e-05,4.71730122475532e-05
10/09/2004,0.000254919011607357,0.000116697124667873,0.000128832012299579,2.37442855243663e-05,3.43998872044698e-05
13/09/2004,0.000113722690748029,0.000268586545722872,0.000121901423127074,1.93019828841408e-05,1.6820357700888e-05
14/09/2004,0.000185848336602911,0.000470603255613027,0.000141726478769354,2.18398030926238e-05,2.80624835801899e-05
15/09/2004,7.23889674811391e-05,0.000298891446345349,5.17921932875465e-05,2.44940970139006e-05,1.62556513093968e-05
16/09/2004,0.000412955751715988,0.000325153005117386,8.19857898750257e-05,3.50518851815001e-05,1.37299905971394e-05
17/09/2004,0.000182999493493413,0.000146377119000165,6.03189323051532e-05,1.21007664538651e-05,1.63559708811757e-05
20/09/2004,0.000171994338751127,0.00030364198152047,0.000221728075149375,5.28459883207182e-05,3.65808962143722e-05
21/09/2004,0.000196283343528574,0.000234505932883275,0.000138323541149845,1.94775741013303e-05,2.33522001543392e-05
22/09/2004,0.000147019673521134,0.000129800510534154,3.0866637236299e-05,1.53817358398161e-05,0.000367250965892397
23/09/2004,0.000113844141684501,0.000195191942939417,5.87245442043115e-05,2.38833022065084e-05,3.65819751938664e-05
24/09/2004,0.000213513200757785,0.000166793723269905,0.000114531642872856,3.18953279929221e-05,2.71315294179027e-05
27/09/2004,0.000183784731119094,6.36250750539624e-05,7.69960248658909e-05,1.35404866739127e-05,1.67583953908438e-05
28/09/2004,0.000140508130778701,0.000217241307073756,4.79648836963144e-05,2.62562636606314e-05,2.15648529781421e-05
29/09/2004,0.000178755258793487,0.000295721916019739,0.000101490538620621,4.2138491832313e-05,4.16437481189272e-05
30/09/2004,9.15824156974048e-05,0.000282301728970298,8.31118494063882e-05,3.05734690366804e-05,3.84363092473253e-05
01/10/2004,7.76539644233123e-05,0.000161965046119151,0.00021285687123988,5.36376046056157e-05,7.51143306523569e-05
04/10/2004,4.62405171695192e-05,0.000175178526063498,6.57657210080356e-05,4.15129401916104e-05,2.9022159135026e-05
05/10/2004,0.000243732990606833,0.000185803729160247,0.000347093126696497,1.79876683617375e-05,5.36215093693777e-05
06/10/2004,0.000129135197344866,0.000115181634356087,0.000139485350561185,3.12940627207e-05,3.51132649368307e-05
07/10/2004,7.71404348237631e-05,0.000441672811976982,0.000209615259219467,1.80203625735653e-05,2.74590463927282e-05
08/10/2004,7.09439435783194e-05,0.000162100870250134,0.00011724660153529,4.17963133142408e-05,6.66003472010788e-05
11/10/2004,0.000116671490066733,0.000374353764802774,4.71717942191661e-05,1.58751521037202e-05,1.9187114501668e-05
13/10/2004,0.000473616337422548,9.71575525286672e-05,0.000104949489792288,2.79852550609956e-05,3.23611524976742e-05
14/10/2004,0.000673877615166389,0.000119712040903087,8.79538320004917e-05,4.05646660646288e-05,4.42035298345016e-05
15/10/2004,0.000271060589814837,0.000188345791954953,0.000167948959537695,2.63341524383527e-05,5.30774730694595e-05
18/10/2004,0.000313818526772222,0.000301049622628944,0.000135596597334126,6.6642150739313e-05,6.34583348298849e-05
19/10/2004,0.000191195958298048,0.000176419095743919,9.18279181287698e-05,8.94002844790265e-05,4.12222926110961e-05
20/10/2004,0.000162116938242296,0.000246497535905784,0.00011709136915329,6.75053842729923e-05,9.42346221633424e-05
21/10/2004,8.18423607611392e-05,0.000150501292599419,0.000164511278576009,4.50836460904275e-05,9.39110665216702e-05
22/10/2004,7.92900455925117e-05,0.000363357501723526,7.57105944954705e-05,3.88347106942954e-05,6.1969665692963e-05
25/10/2004,0.000106498374788122,0.000220074144224092,5.51351081544362e-05,7.07929909780085e-05,3.68949437600046e-05
26/10/2004,0.000138107105249511,0.00016448395610683,0.000116908675875621,5.94997394160891e-05,5.67524687980449e-05
27/10/2004,0.000283725480463333,0.000316093400602056,0.000226591518966573,3.52634821732962e-05,8.01316311921653e-05
28/10/2004,0.000250467874989581,0.00016981919439415,0.000190803674206602,1.89633344549562e-05,4.31345634002982e-05
29/10/2004,0.000220778804327458,4.52093542034727e-05,0.000176929466868921,4.93964396054005e-05,2.80435655413787e-05
01/11/2004,0.000194707686994896,0.000220127910043096,0.000143223517399391,3.87658512654663e-05,3.18108836793408e-05
02/11/2004,0.000146199420844346,0.000278638889803572,0.000180636738275847,7.47131896039595e-05,5.95777201301153e-05
03/11/2004,0.000277452025662728,0.000102457938122022,0.000107609696670927,4.99816729469431e-05,4.38696052693479e-05
04/11/2004,0.000248107024672871,0.000271819999198598,0.0001260691996973,4.7027469251614e-05,6.37203126929927e-05
05/11/2004,0.000373621611111256,0.000142023096449616,9.37296638742146e-05,3.61750226583334e-05,6.40426275888636e-05
08/11/2004,0.000278941971978469,0.000247603839860254,7.80217375521031e-05,6.69550578817736e-05,5.91197224349771e-05
09/11/2004,9.61193981845075e-05,0.000347640068108623,5.07533053971393e-05,3.97144361394715e-05,3.45629018961165e-05
10/11/2004,0.000153263872037137,0.000276935309280443,0.000126040161017709,3.17214710703804e-05,7.0659494030371e-05
11/11/2004,0.000205900590254438,0.000213379912517764,7.43163375446669e-05,4.802781607341e-05,1.8575349323899e-05
12/11/2004,6.8784703587225e-05,0.000177661300639518,8.80072125671415e-05,3.19204053156317e-05,2.65745975268157e-05
15/11/2004,0.000186132552479208,0.000357394025852782,0.00023169412346745,3.50426668645153e-05,1.86097685330964e-05
16/11/2004,4.49452377393963e-05,0.00014729829474337,7.78819735479447e-05,2.12985239724162e-05,4.59285331183752e-05
17/11/2004,8.60356462446184e-05,0.000177032519202795,9.06973450457588e-05,3.50100892672499e-05,4.68242357568416e-05
18/11/2004,0.000253754066389555,0.000261066769962252,0.000107282291398534,1.86164314714834e-05,1.59186784090744e-05
19/11/2004,0.000457778676166786,0.000175216569712903,5.16753902502928e-05,8.63014152215214e-06,1.952846496984e-05
22/11/2004,0.00143456996587379,0.000145411695947134,0.00013800152790407,3.06502246077572e-05,6.89067407380198e-05
23/11/2004,0.000144420733486239,0.000353014491719712,6.9458453953691e-05,4.56751180604164e-05,5.80543903438933e-05
24/11/2004,0.000333587408682957,0.00017248633242786,6.076027017226e-05,3.42407447154214e-05,2.01088823536363e-05
29/11/2004,0.000255181497090945,0.000165352019660354,9.44323896162014e-05,8.05212357681879e-05,4.66264728508378e-05
30/11/2004,0.000116978122687013,0.000184195632135443,0.000118717096023532,3.44535812381777e-05,3.97993922195668e-05
01/12/2004,0.00016674446968006,6.94438270404612e-05,0.000101856219303224,5.3070920362008e-05,2.15747531087041e-05
02/12/2004,0.000214815647630982,0.000182736218922449,0.000138846823731054,3.15216805945888e-05,7.26735969000297e-05
03/12/2004,0.000291533195824333,0.000288088443067425,0.000144652939951599,4.96888756166895e-05,7.85898593388216e-05
06/12/2004,0.000205245956966609,6.25462601966937e-05,0.000110069562469198,4.69984067248045e-05,4.76335750865815e-05
07/12/2004,0.000372863625088251,0.000101500781419226,0.000224483130111262,2.77486640945494e-05,1.66202926074097e-05
08/12/2004,0.000380073952904246,0.000170275383558913,8.41814777863952e-05,5.1209749788511e-05,4.15269540516522e-05
09/12/2004,0.000274551690469916,0.000292294410073329,0.000104896639020158,4.86397437539717e-05,4.10473714780993e-05
10/12/2004,0.000156322963892754,0.000216730957208909,0.000170443329622265,2.24591693485415e-05,2.8708923600781e-05
13/12/2004,5.13644372186039e-05,0.000161517536904387,7.47432156790357e-05,2.96126059630793e-05,6.22930250980681e-05
14/12/2004,0.000102855113979095,6.58687627324467e-05,0.000134014748558113,3.56755562353376e-05,9.35217393968003e-05
15/12/2004,4.72585913986195e-05,0.000115157128024563,9.32720446995095e-05,2.64433933246291e-05,3.45567370945795e-05
16/12/2004,0.000224523785959203,6.86428022447202e-05,0.000112541478218973,3.59572644297946e-05,2.89796822222107e-05
17/12/2004,7.24971617560741e-05,1.75842886320408e-05,0.000192946810886785,8.37803341364928e-05,4.2936853667242e-05
20/12/2004,0.000196017586455022,0.000176262207064904,0.000101103576091597,4.97379407446026e-05,2.81274500635944e-05
21/12/2004,0.000320501247929075,0.000156567832889241,0.000137999053036809,2.49974142439462e-05,1.2360740966671e-05
22/12/2004,7.11717790838209e-05,0.000254025214171159,0.000107931057706721,1.3028011698528e-05,4.76673310453098e-05
23/12/2004,5.53017340857738e-05,5.13937750052348e-05,8.36456645772392e-05,1.44763316808242e-05,4.20430282388211e-05
27/12/2004,7.61162645601959e-05,0.000508820079959874,7.45869149370862e-05,1.20097399317935e-05,3.26285039321057e-05
28/12/2004,0.000147832501691197,0.000320781280043754,5.61897361597648e-05,2.02735648352513e-05,2.69938638673461e-05
29/12/2004,0.000145775678842237,0.000288829003193033,3.18923396706871e-05,2.20458728510179e-05,3.95215196753035e-05
30/12/2004,5.21060537877155e-05,9.43354833379011e-05,3.00384592198675e-05,1.95253064444585e-05,7.9720236769866e-06
31/12/2004,5.84981782663936e-05,2.64663449120365e-05,2.88757679381401e-05,1.0020900149434e-05,1.17792548306989e-05
03/01/2005,0.000109075344068092,0.00017121603018963,9.85672236499404e-05,3.73974679980958e-05,3.9468168771693e-05
04/01/2005,0.000331220199898025,0.000216578811476821,0.000129873244558935,3.96977952783498e-05,7.70285657197277e-05
05/01/2005,0.000140407183631906,0.000397070540262076,0.000244128851928338,6.95727802710901e-05,3.97382911257864e-05
06/01/2005,0.0001524532977221,0.000151607967882726,9.80315867056673e-05,7.24765028922461e-05,4.40349604465649e-05
07/01/2005,0.0004552980751514,0.000297440313177985,5.71076336857021e-05,2.79232441335122e-05,3.08968431486649e-05
10/01/2005,0.000412592149062795,0.000221094215555391,5.13686180772531e-05,3.7811054693676e-05,5.67083700010999e-05
11/01/2005,0.00124374313348853,0.000343220179952591,0.000114084179644795,3.40699553222419e-05,2.62879519012261e-05
12/01/2005,0.000443758969547816,0.000324441811727075,0.000159057004758572,5.90594787296222e-05,4.24123630014479e-05
13/01/2005,0.000198296572446367,0.000918322369699187,4.48281860827497e-05,5.91755834259874e-05,1.89395647932269e-05
14/01/2005,0.000330856071045451,0.000395771094485927,3.15058306348353e-05,2.91554911011358e-05,5.02880895527298e-05
18/01/2005,0.000179507202532905,0.000243261593386899,2.46733022558535e-05,7.06696024721585e-05,5.65539154701589e-05
19/01/2005,8.58249396925646e-05,0.000113297907949451,4.19680214117957e-05,4.09376418398288e-05,2.87520294626358e-05
20/01/2005,0.000150355219452421,0.000364245177098778,0.000206267711973166,6.6343297900224e-05,7.39444785982125e-05
21/01/2005,8.44224082403195e-05,0.000166983860235873,5.59342766457924e-05,2.75661134426824e-05,3.76425829174661e-05
24/01/2005,0.000103764452074269,0.000365255023311629,0.000142802841940954,1.78973573552658e-05,8.56865420432461e-05
25/01/2005,0.000166000434218986,0.000281842786036527,0.000166064380020161,1.89344857026436e-05,5.76290454889234e-05
26/01/2005,0.000159953271856759,0.000270622578276303,0.000107546473952751,1.89935312200761e-05,2.89852016664305e-05
27/01/2005,5.76255610170128e-05,0.000239639323268142,0.000131444289612336,2.5265201545909e-05,4.57389256780366e-05
28/01/2005,0.00013717532960736,0.000375507805603437,9.7727342225435e-05,4.67868552705858e-05,4.92028995228595e-05
31/01/2005,0.000195125273365713,9.44156586370852e-05,8.77415975164064e-05,1.62720091583536e-05,3.16614376450627e-05
01/02/2005,0.000111051090110834,7.51389010630314e-05,6.16915464412239e-05,8.03078211407359e-06,4.09057526262936e-05
02/02/2005,0.000207578812210128,0.000484692571648038,3.63159545392387e-05,2.40952276869451e-05,3.2354331051712e-05
03/02/2005,0.000299939663242336,0.000589288519051663,8.03337660549104e-05,1.84112309432758e-05,2.8575285429489e-05
04/02/2005,9.07539450000176e-05,0.000221480139585712,9.4597881628111e-05,2.80894197358183e-05,4.13567084334255e-05
07/02/2005,7.92572654993148e-05,2.8746991519325e-05,7.42208046464693e-05,1.3894157498856e-05,1.61593315592672e-05
08/02/2005,0.000164921186411861,0.000127572732263902,5.74277442731989e-05,8.96878217914555e-06,2.13944394565953e-05
09/02/2005,0.000235053981263209,0.000142029997723938,0.000128601629692395,1.5192927998886e-05,1.3574855742902e-05
10/02/2005,0.000339091430819441,0.000143460051253741,6.6717287569177e-05,2.88903193920772e-05,1.32860285165462e-05
11/02/2005,0.000250132575106838,0.000198881174946524,0.000149448569280114,2.37233833293858e-05,5.19705180178188e-05
14/02/2005,0.000134514549266574,0.000192456597936651,0.000131592514612168,1.26367219022318e-05,3.06593242925282e-05
15/02/2005,0.000334039772028968,0.000127134962978016,7.69478334506743e-05,2.39325675257569e-05,2.01436088402543e-05
16/02/2005,0.000216435881790186,0.0001407307390761,9.28983354031692e-05,2.12704839723688e-05,2.63896680078774e-05
17/02/2005,0.000146328355380343,0.000143559930581529,2.40142410968732e-05,1.93638297720259e-05,3.06017097233456e-05
18/02/2005,0.000101757163792963,3.59626103863722e-05,7.3663900100399e-05,1.49586353244482e-05,2.00888508387634e-05
22/02/2005,0.000293905012094933,0.000105039319636634,0.000127356875693623,3.6221419183581e-05,4.20268762616544e-05
23/02/2005,0.00019595570180329,0.000268071163562709,0.000146736011224563,2.58902398539145e-05,1.63130924047685e-05
24/02/2005,0.000174699661573669,0.000276072601865742,5.2008016623129e-05,2.74715378189365e-05,4.68359640084664e-05
25/02/2005,9.92563503534644e-05,0.000210970561121909,3.92430338399803e-05,1.80043332745553e-05,1.33671197829806e-05
28/02/2005,0.000278913409439732,0.000211366117558657,8.08113308921784e-05,7.61968508807491e-06,4.97012773087502e-05
01/03/2005,0.00031155505739971,8.51416096621679e-05,8.47784777363098e-05,2.30492112595997e-05,2.70702928563922e-05
02/03/2005,0.000116078497134873,0.000154781791581051,0.000103049595931959,2.27056785256531e-05,3.34780128343958e-05
03/03/2005,0.000250584961704052,0.000109056314475797,0.000103499021431762,1.29866055845972e-05,1.19143056807068e-05
04/03/2005,0.000181248124093022,0.000127126271445262,4.21022413870321e-05,1.37064436633254e-05,2.25648922723649e-05
07/03/2005,0.000186609986909067,4.89418578863707e-05,6.8067721197533e-05,8.48083715741143e-06,8.50007474000776e-05
08/03/2005,0.000243126753282002,2.53102472414247e-05,0.000155155305717734,2.94952978763709e-05,5.47949645500487e-05
09/03/2005,0.000374559469521198,0.000146305993969075,0.000113974689237292,2.85003856678077e-05,3.89243141139878e-05
10/03/2005,0.000533500016787425,0.000177241540390373,8.92280726205965e-05,3.08698444221099e-05,3.05235429037279e-05
11/03/2005,0.000147245618687793,0.000255939931253715,0.000101367147800038,1.50302756520731e-05,1.38597490063643e-05
14/03/2005,0.000123216422090504,6.98256397290668e-05,5.77063690849661e-05,2.75483615402385e-05,2.0016310832282e-05
15/03/2005,8.39627216426957e-05,0.000160814937861696,9.91034309042875e-05,1.29791390358471e-05,4.20385830313644e-05
16/03/2005,0.000268656270440806,0.000268076838487473,0.000110901701609516,4.10851909690258e-05,2.81505834291783e-05
17/03/2005,0.00030121218985457,0.000119249805644449,0.000157088069936357,2.63878635913103e-05,2.61626131952701e-05
18/03/2005,0.000107552917257996,8.53780482296584e-05,5.62798517746668e-05,1.40841107902675e-05,4.7261458201061e-05
21/03/2005,0.000150278718897814,0.000198634078559546,7.23749963806192e-05,2.49760144473884e-05,2.64996077060826e-05
22/03/2005,0.000115195912593561,0.000101014899764528,0.00014471562558407,1.86302739162832e-05,3.66777574807046e-05
23/03/2005,0.000224650090265037,0.000181502412590254,0.000109187342397978,3.34440555834702e-05,5.78955111751177e-05
24/03/2005,3.52335397835404e-05,0.000110561328573034,0.000144212457331501,1.57269665136608e-05,2.95161247895802e-05
28/03/2005,4.62290118596174e-05,0.000126356796168649,5.46810045175596e-05,2.4013155031703e-05,1.63858684835856e-05
29/03/2005,9.24527846084294e-05,0.000334388845551897,6.54588751529179e-05,1.81926573057937e-05,3.70713350981765e-05
30/03/2005,0.000152206441202897,0.000138603622351536,8.08410855909052e-05,2.77946781420856e-05,4.00283385260769e-05
31/03/2005,0.000132842534371554,7.52970053074303e-05,5.88819236692101e-05,4.83946200782334e-05,3.16931284212972e-05
01/04/2005,0.000196723265459585,0.00012744357205535,7.64035664522452e-05,2.73169249378716e-05,3.37835352864802e-05
04/04/2005,0.000320273154080268,0.000153379396808624,6.52731377608184e-05,3.67251732737074e-05,3.46162117871186e-05
05/04/2005,0.000193740126091517,4.41661923121175e-05,7.13304708975975e-05,1.34405027520668e-05,3.50051910320896e-05
06/04/2005,8.16667644628831e-05,9.00180919320643e-05,6.71896409477288e-05,1.77477859913096e-05,7.87224158407436e-05
07/04/2005,0.000171774003276063,4.84401416244263e-05,0.000111392569528404,3.31481315259134e-05,7.44755836602492e-05
08/04/2005,0.000129826365085484,4.55984605238639e-05,4.42466842321809e-05,1.70042149461239e-05,4.20503287870464e-05
11/04/2005,0.000149072017570716,0.000167717823382423,6.75320037138445e-05,1.71614935812485e-05,3.57346654126163e-05
12/04/2005,0.000205088880786143,0.000116334044761103,0.000315082404617842,4.74798773982387e-05,6.35038303404862e-05
13/04/2005,0.000294602684033734,5.3044922745856e-05,5.65588943805274e-05,2.74698659516935e-05,3.96487801404228e-05
14/04/2005,0.00064251127135875,6.86539974843305e-05,8.71937635464306e-05,6.92318877438851e-05,5.34725328005966e-05
15/04/2005,0.000525447878433277,7.50504333828464e-05,0.000100443674035483,0.000156704938366507,0.000145830710881458
18/04/2005,0.000941443393490005,0.000238637240472574,8.67117540961972e-05,9.42446288135088e-05,7.9380077002078e-05
19/04/2005,0.000192011447023033,0.000120203545603781,6.30644731324649e-05,8.65068099945304e-05,2.52914288968002e-05
20/04/2005,0.000169745268215521,0.000228052421219199,0.000111067696889702,9.14804617552429e-05,3.32014677714299e-05
21/04/2005,0.00022418135622956,0.00032365676423808,8.46976855920899e-05,9.06895192265181e-05,0.000148485013546557
22/04/2005,0.000286649494244507,0.000150997105185124,9.07643995496913e-05,0.000125331189545385,6.56961955895477e-05
25/04/2005,0.000207850541261213,0.000130119245310029,6.10580504641354e-05,9.67554046607472e-05,6.30432214810077e-05
26/04/2005,0.000197109629584735,0.00017376152773472,0.000103117363523869,0.000260516525566072,8.79660923695546e-05
27/04/2005,0.000321293899269001,0.000341216883361166,7.74658496981489e-05,8.98327191771148e-05,0.000107113006000606
28/04/2005,0.000123722467137455,0.000194482562553467,7.75620457676972e-05,3.8782405719387e-05,5.27351241284994e-05
29/04/2005,0.000223642507703503,0.000159418005600685,6.63477266656919e-05,4.21987115863553e-05,9.16990475645727e-05
02/05/2005,0.000105752863976248,0.000283438185353771,3.65104209420904e-05,3.69766349140735e-05,4.47784453341023e-05
03/05/2005,0.000117611804013568,0.000124584094521296,0.000103214025752421,0.000107615947209117,5.9359700551508e-05
04/05/2005,0.000191363659977309,0.000172826839380861,0.000111934653313959,3.63763381682817e-05,3.85608759125957e-05
05/05/2005,9.79470798903012e-05,7.32906635840851e-05,0.000211487241649058,4.19543194043953e-05,0.000105435503240594
06/05/2005,5.12547564835853e-05,0.000146329332767269,3.3835693673485e-05,3.294869799387e-05,3.49495054083825e-05
09/05/2005,6.21984062163328e-05,5.42680938825191e-05,6.06727670254411e-05,1.99746422026139e-05,2.55185170868567e-05
10/05/2005,9.09357418849775e-05,5.05909541555712e-05,6.68072461563111e-05,2.29935341961192e-05,1.84503816176919e-05
11/05/2005,0.000549936386464152,5.67028895532041e-05,9.1804081920909e-05,6.36070889339038e-05,6.9499592612201e-05
12/05/2005,0.000176520123169845,8.24645330512216e-05,5.8963103822039e-05,3.64778122317194e-05,7.10444372803774e-05
13/05/2005,0.00029427428751358,8.46830336027539e-05,0.000182429530895086,6.00549012164667e-05,7.48721656481363e-05
16/05/2005,0.000271832968911856,0.000156229930084628,9.2711128883572e-05,8.34385558529745e-05,5.13759639327626e-05
17/05/2005,0.000114141999964118,0.000105350354952723,4.53183438201237e-05,3.03992716463747e-05,2.87644946763703e-05
18/05/2005,0.000224912965980122,0.000149243439483307,7.76736299016e-05,6.1270691991362e-05,4.63191887857277e-05
19/05/2005,0.000431494111039326,0.000145686920231697,4.75676889672209e-05,4.7652094910673e-05,1.84645957821206e-05
20/05/2005,9.77457832416232e-05,0.000195613880658258,2.92169609026755e-05,3.88579818466582e-05,3.0403271512947e-05
23/05/2005,0.000523795917133242,6.57262633106708e-05,9.4960823484287e-05,5.81520996053651e-05,6.3966586230886e-05
24/05/2005,0.000188180938683462,5.78373844563128e-05,0.000129686425190337,5.41318934072161e-05,2.09301009776797e-05
25/05/2005,9.02284431238497e-05,1.69105811927227e-05,4.8146423886277e-05,2.67484148637175e-05,2.1580218250013e-05
26/05/2005,0.000167802086316909,5.99363059810873e-05,0.000196023146537991,4.50026226649147e-05,5.47587442710108e-05
27/05/2005,6.35563821941585e-05,3.69221723570234e-05,2.16848801964965e-05,1.76663986696756e-05,2.80875463724421e-05
31/05/2005,4.08138662365545e-05,6.66533363497328e-05,4.12291711395302e-05,1.39537492610755e-05,1.61062462360938e-05
01/06/2005,0.000123130759777072,0.000249465596385814,0.000101801429064483,0.000105595972341185,7.59922880936396e-05
02/06/2005,0.000153155704578913,0.000103018448099254,8.04804733679201e-05,2.29410008795321e-05,2.73405635010311e-05
03/06/2005,0.000148158693037526,3.98545311502395e-05,4.9420960818046e-05,2.85652499356932e-05,2.47858743156524e-05
06/06/2005,0.000296623891940418,7.58552179784994e-05,5.76350043741446e-05,2.47790346200214e-05,2.02102245283947e-05
07/06/2005,0.000170539209403351,0.000114309845702417,0.000107814911255671,3.490642676524e-05,5.52817569503739e-05
08/06/2005,0.000185961644327887,4.55890311226916e-05,0.000138139674792847,2.38766867566097e-05,2.52715358933673e-05
09/06/2005,0.000143690623572655,0.00017181987240159,8.75383527502745e-05,6.90242432274518e-05,2.99633748287649e-05
10/06/2005,0.000152146083394917,0.000105951799782664,5.21071307089409e-05,2.49718058012359e-05,1.29377014111198e-05
13/06/2005,0.000133771987119209,0.000147297251313365,5.93573953861171e-05,7.26449482444896e-05,3.70232377788748e-05
14/06/2005,8.62795302253469e-05,4.95694467578962e-05,7.30212087688993e-05,2.21869640630025e-05,3.96157889549815e-05
15/06/2005,0.000255585367260902,6.60903344906433e-05,6.50155060915186e-05,3.9596087645861e-05,3.47976202223952e-05
16/06/2005,0.000167924647386359,6.92704100544355e-05,5.85059914860294e-05,1.83972459005358e-05,2.1523547600654e-05
17/06/2005,0.000156079641559519,5.18147631556956e-05,8.09801491791537e-05,2.15210521424649e-05,1.59102897840739e-05
20/06/2005,5.46075069961665e-05,9.21242040868429e-05,4.00125166394723e-05,4.13838795402912e-05,5.65983726069195e-05
21/06/2005,0.000123943759374186,6.41839453668418e-05,6.68688540563696e-05,3.92948016682939e-05,1.83624240831858e-05
22/06/2005,6.52893662580235e-05,0.00011980405269119,6.69745346271969e-05,3.47075096889285e-05,3.56870817157344e-05
23/06/2005,0.00019066648424291,7.09690855955242e-05,7.83006708542781e-05,3.58946895043003e-05,6.34395806594028e-05
24/06/2005,8.13322982671366e-05,7.34009627264754e-05,5.35414988005203e-05,5.44537274367369e-05,2.69204382055116e-05
27/06/2005,0.000263034680099569,0.000132010290998536,6.18861861662438e-05,7.85951963903802e-05,5.9174189787504e-05
28/06/2005,5.52235894169233e-05,8.1549814889263e-05,6.15913946247567e-05,0.000160682945480978,3.3637672773681e-05
29/06/2005,6.50893943174393e-05,0.000206283498180121,7.95706382092574e-05,5.09713961383485e-05,2.22662559916932e-05
30/06/2005,0.000119567193882206,0.00011048984688225,5.43810879846823e-05,4.66639689873118e-05,1.62014975760392e-05
01/07/2005,5.84335471951122e-05,5.66749550007343e-05,5.89995399973589e-05,8.06811411569735e-05,5.54216948705595e-05
05/07/2005,0.00023505573078358,0.000118751024842093,9.29023957904935e-05,4.16805658050785e-05,6.666704187013e-05
06/07/2005,9.18571246698588e-05,8.53721170245998e-05,9.51524236763445e-05,4.18500839089829e-05,2.67977602603446e-05
07/07/2005,0.000244989182642639,0.000188827295838579,0.000142160999824085,0.000131308000575921,6.07774411391905e-05
08/07/2005,8.84154587388943e-05,6.80292042842128e-05,9.34647569881375e-05,0.000136214048706149,4.46049719137211e-05
11/07/2005,6.74290799760668e-05,0.00013559290889361,8.24325419484893e-05,3.42644281194906e-05,5.11861127399096e-05
12/07/2005,5.60885170324743e-05,0.000166380694489219,0.000108047469149044,5.10025663698228e-05,5.41359379684384e-05
13/07/2005,4.9770840382277e-05,2.72476156360754e-05,5.09080851278463e-05,7.29159235484325e-06,5.19968197153528e-05
14/07/2005,0.000620701384959665,3.06502201437131e-05,6.66528684951328e-05,2.45228343729915e-05,3.66503841085149e-05
15/07/2005,0.00017368558295121,6.91532073001225e-05,4.07581369643511e-05,3.22683213002377e-05,1.8427055441771e-05
18/07/2005,0.000112918874975735,8.10749543030431e-05,2.32613699436028e-05,3.51704920530598e-05,1.62479339265412e-05
19/07/2005,0.000183706864657081,8.16886787276245e-05,7.38217220401027e-05,6.37363010996233e-05,6.48949460294351e-05
20/07/2005,0.000107992375775672,0.000139900071476888,0.000127151999103743,8.32939549936225e-05,5.73981397076444e-05
21/07/2005,0.000190059131860984,0.000198492791800641,0.000101911966226931,4.25417398399658e-05,7.48105591242599e-05
22/07/2005,0.000125863682349478,0.000173439186720627,5.00818421148976e-05,4.52265029110787e-05,0.00015566407781043
25/07/2005,8.28809886032193e-05,0.000207147867427601,3.78710889237674e-05,1.27000491423637e-05,3.78177287395177e-05
26/07/2005,7.5151898327301e-05,0.000102798815664073,3.96654638243613e-05,2.0808643438711e-05,2.10845820706133e-05
